"MEDIA_ID","MEDIA_NAME","CNT","TIME(2026/02/20 00:53:57.275)","TIMETICK(f=10000000)","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME",""
0,"DemoMedia0",0,"0.00000",3.09e+10,"0.23754","0.59539","0.00000","0.00000",1,1,"0.23020","0.59686",1,"0.21981","0.58816",0,0,0,9,"0.20965","0.58763","0.37227",1,1,"0.26176","0.59471","0.37837",1,1,0,0,0,"3.72267",1,"3.78368",1,0,1,"0.11405","0.10347","0.08296","0.01707",1,"73.63807",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.00000","0.00000",0,""
0,"DemoMedia0",1,"0.01667",30900166667,"0.29781","0.74563","0.00000","0.01667",1,1,"0.30165","0.75554",1,"0.31576","0.74121",0,0,0,9,"0.29683","0.74224","0.37913",1,1,"0.31585","0.76348","0.38295",1,1,0,0,0,"3.79125",1,"3.82950",1,0,1,"0.10089","0.09824","0.08115","0.02941",1,"70.63458",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.17402","1.14768",0,""
0,"DemoMedia0",2,"0.03333",30900333333,"0.57040","0.51681","0.00000","0.03333",1,1,"0.56508","0.52102",1,"0.54579","0.53202",0,0,0,9,"0.54040","0.53054","0.37699",1,1,"0.58917","0.52465","0.38027",1,1,0,0,0,"3.76988",1,"3.80265",1,0,1,"0.11422","0.08995","0.07708","0.02280",1,"72.37036",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.35269","-0.72740",1,""
0,"DemoMedia0",3,"0.05000",30900500000,"0.58460","0.51839","0.00000","0.05000",1,1,"0.59638","0.52138",1,"0.60351","0.53398",0,0,0,9,"0.57978","0.52591","0.38192",1,1,"0.60648","0.53539","0.38462",1,1,0,0,0,"3.81924",1,"3.84615",1,0,1,"0.10450","0.09576","0.07672","0.01724",1,"72.01045",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.03130","0.01163",1,""
0,"DemoMedia0",4,"0.06667",30900666667,"0.46156","0.55317","0.00000","0.06667",1,0,"0.46807","0.54092",1,"0.48120","0.52954",0,0,0,9,"0.46272","0.55046","0.38550",1,0,"0.47732","0.53932","0.38008",1,1,0,0,0,"3.85496",0,"3.80079",1,0,1,"0.08727","0.09295","0.07780","0.01050",1,"71.81562",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.12978","2.99050",2,""
0,"DemoMedia0",5,"0.08333",30900833333,"0.59073","0.53896","0.00333","0.08333",1,1,"0.59698","0.54454",1,"0.61352","0.53554",0,0,0,9,"0.56329","0.52391","0.38753",1,1,"0.61029","0.53224","0.37586",1,1,0,0,0,"3.87534",1,"3.75860",1,0,1,"0.10967","0.08237","0.06791","0.02248",1,"72.12031",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.12896","0.02805",2,""
0,"DemoMedia0",6,"0.10000",3.0901e+10,"0.90431","0.45165","0.02000","0.10000",1,0,"0.89460","0.45760",1,"0.90270","0.44416",0,0,0,9,"0.88683","0.46882","0.38535",1,1,"0.92630","0.44283","0.37998",1,1,0,0,0,"3.85346",1,"3.79981",1,0,1,"0.11060","0.10339","0.08006","0.02712",1,"72.12722",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 0","0.31005","-0.28420",3,""
0,"DemoMedia0",7,"0.11667",30901166667,"0.42338","0.62229","0.03667","0.11667",1,1,"0.42073","0.62972",1,"0.42107","0.63275",0,0,0,9,"0.38106","0.61767","0.37368",1,1,"0.44556","0.63112","0.38343",1,1,0,0,0,"3.73684",1,"3.83432",1,0,1,"0.09850","0.09899","0.08441","0.01229",1,"70.79940",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 1","0.50415","2.79320",3,""
0,"DemoMedia0",8,"0.13333",30901333333,"0.66854","0.41735","0.05333","0.13333",1,0,"0.66799","0.41374",1,"0.62907","0.41879",0,0,0,9,"0.65272","0.43358","0.38044",1,1,"0.68735","0.41443","0.37898",1,1,0,0,0,"3.80443",1,"3.78978",1,0,1,"0.09216","0.09551","0.08041","0.02832",1,"72.43061",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 0","0.32830","-0.71798",4,""
0,"DemoMedia0",9,"0.15000",30901500000,"0.44297","0.46137","0.07000","0.15000",1,1,"0.45337","0.46383",1,"0.44909","0.43998",0,0,0,9,"0.44607","0.45879","0.37698",1,1,"0.46837","0.45704","0.37711",1,1,0,0,0,"3.76976",1,"3.77107",1,0,1,"0.11142","0.09673","0.07229","0.02342",1,"71.35240",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.22038","2.91229",4,""
0,"DemoMedia0",10,"0.16667",30901666667,"0.11252","0.61709","0.08667","0.16667",1,0,"0.10797","0.61872",1,"0.12748","0.62413",0,0,0,9,"0.08842","0.63272","0.37577",1,1,"0.10988","0.60437","0.38846",1,1,0,0,0,"3.75774",1,"3.88457",1,0,1,"0.07565","0.08279","0.08440","0.01446",1,"70.23183",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.37854","2.72004",5,""
0,"DemoMedia0",11,"0.18333",30901833333,"0.46881","0.75361","0.10333","0.18333",2,1,"0.47773","0.75697",1,"0.46629","0.75849",0,0,0,9,"0.45795","0.76491","0.38855",1,1,"0.48051","0.75261","0.38340",1,1,0,0,0,"3.88545",1,"3.83399",1,0,1,"0.10548","0.08712","0.08299","0.02166",1,"70.01925",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 1","0.39476","0.35780",5,""
0,"DemoMedia0",12,"0.20000",3.0902e+10,"0.39473","0.48891","0.12000","0.20000",2,1,"0.38742","0.49062",1,"0.38774","0.50973",0,0,0,9,"0.36438","0.47349","0.38197",1,1,"0.40266","0.49549","0.37318",1,1,0,0,0,"3.81966",1,"3.73180",1,0,1,"0.11255","0.11232","0.07756","0.02047",1,"69.54153",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.28124","-1.89769",6,""
0,"DemoMedia0",13,"0.21667",30902166667,"0.40958","0.32117","0.13667","0.21667",2,0,"0.41683","0.33101",1,"0.42149","0.34949",0,0,0,9,"0.39834","0.34025","0.37857",1,1,"0.43687","0.33130","0.38701",1,1,0,0,0,"3.78568",1,"3.87013",1,0,1,"0.10400","0.12117","0.07944","0.02193",1,"70.15488",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.16230","-1.38862",6,""
0,"DemoMedia0",14,"0.23333",30902333333,"0.81871","0.24938","0.15333","0.23333",2,1,"0.81810","0.24984",1,"0.83104","0.24614",0,0,0,9,"0.79609","0.24936","0.37682",1,1,"0.82946","0.24867","0.37520",1,1,0,0,0,"3.76822",1,"3.75198",1,0,1,"0.12350","0.09024","0.08138","0.01336",1,"72.13100",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.40940","-0.19961",7,""
0,"DemoMedia0",15,"0.25000",30902500000,"0.23607","0.19069","0.17000","0.25000",2,1,"0.24871","0.18835",1,"0.23505","0.18387",0,0,0,9,"0.24709","0.17995","0.37931",1,1,"0.26162","0.19549","0.38797",1,1,0,0,0,"3.79309",1,"3.87973",1,0,1,"0.09616","0.10676","0.07754","0.02153",1,"71.05193",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.57270","-3.03402",7,""
0,"DemoMedia0",16,"0.26667",30902666667,"0.51510","0.47080","0.18667","0.26667",2,1,"0.51274","0.47915",1,"0.52143","0.48040",0,0,0,9,"0.50343","0.49360","0.38462",1,1,"0.52538","0.47991","0.38505",1,1,0,0,0,"3.84622",1,"3.85053",1,0,1,"0.08288","0.10469","0.08093","0.02242",1,"73.04454",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.39278","0.83362",8,""
0,"DemoMedia0",17,"0.28333",30902833333,"0.33404","0.84704","0.20333","0.28333",2,1,"0.33061","0.84529",1,"0.31876","0.85135",0,0,0,9,"0.32667","0.84130","0.37830",1,1,"0.35794","0.85068","0.38251",1,1,0,0,0,"3.78299",1,"3.82508",1,0,1,"0.08798","0.10194","0.07972","0.01585",1,"73.02294",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.40893","2.03239",8,""
0,"DemoMedia0",18,"0.30000",3.0903e+10,"0.60838","0.57509","0.22000","0.30000",2,1,"0.59478","0.58470",1,"0.59010","0.57741",0,0,0,9,"0.58599","0.55750","0.38572",1,0,"0.62124","0.58026","0.38346",1,1,0,0,0,"3.85721",0,"3.83464",1,0,1,"0.09864","0.09376","0.07939","0.01824",1,"69.09291",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.37107","-0.77858",9,""
0,"DemoMedia0",19,"0.31667",30903166667,"0.30398","0.53754","0.23667","0.31667",2,1,"0.29895","0.54682",1,"0.28439","0.56068",0,0,0,9,"0.28103","0.55982","0.39107",1,1,"0.32637","0.55539","0.38309",1,1,0,0,0,"3.91070",1,"3.83087",1,0,1,"0.11074","0.10056","0.07948","0.02487",1,"72.52231",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.29824","-3.01425",9,""
0,"DemoMedia0",20,"0.33333",30903333333,"1.00045","0.56678","0.25333","0.33333",2,1,"0.99900","0.56674",1,"0.98388","0.55893",0,0,0,9,"0.98577","0.55976","0.38069",1,1,"1.00977","0.57862","0.37837",1,1,0,0,0,"3.80691",1,"3.78374",1,0,1,"0.10922","0.09940","0.08045","0.01594",1,"71.37897",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.70034","0.02844",10,""
0,"DemoMedia0",21,"0.35000",30903500000,"0.19804","0.40061","0.27000","0.35000",2,1,"0.19549","0.39974",1,"0.18400","0.38451",0,0,0,9,"0.17795","0.39594","0.39078",1,1,"0.19833","0.39369","0.38291",1,1,0,0,0,"3.90784",1,"3.82905",1,0,1,"0.10595","0.09641","0.08752","0.01858",1,"71.19358",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.82068","-2.93668",10,""
0,"DemoMedia0",22,"0.36667",30903666667,"0.20173","0.49928","0.28667","0.35000",2,1,"0.20013","0.49967",1,"0.20285","0.49881",0,0,0,9,"0.17788","0.50394","0.38366",1,1,"0.22047","0.49285","0.38507",1,1,0,0,0,"3.83660",1,"3.85070",1,0,1,"0.09917","0.09180","0.08399","0.01997",1,"73.63200",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.10003","1.52437",11,""
0,"DemoMedia0",23,"0.38333",30903833333,"0.19463","0.33431","0.30333","0.35000",3,0,"0.19908","0.34062",1,"0.19075","0.34720",0,0,0,9,"0.18381","0.34217","0.37187",1,1,"0.22694","0.34452","0.38191",1,1,0,0,0,"3.71871",1,"3.81910",1,0,1,"0.09534","0.11357","0.07818","0.00999",1,"70.10221",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.15905","-1.57737",11,""
0,"DemoMedia0",24,"0.40000",3.0904e+10,"0.25705","0.39894","0.32000","0.35000",3,1,"0.24451","0.40358",1,"0.24786","0.38970",0,0,0,9,"0.23830","0.41249","0.39253",1,1,"0.26452","0.41736","0.38815",1,1,0,0,0,"3.92534",1,"3.88146",1,0,1,"0.08963","0.10086","0.08197","0.01572",1,"71.22517",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.07763","0.94575",12,""
0,"DemoMedia0",25,"0.41667",30904166667,"0.19791","0.38064","0.33667","0.35000",3,1,"0.19629","0.37075",1,"0.20350","0.36974",0,0,0,9,"0.18530","0.37507","0.37969",1,1,"0.23788","0.38553","0.38074",1,1,0,0,0,"3.79686",1,"3.80739",1,0,1,"0.10952","0.09834","0.08069","0.02071",1,"70.55884",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.05833","-2.54396",12,""
0,"DemoMedia0",26,"0.43333",30904333333,"0.22937","0.31220","0.35333","0.35000",3,1,"0.22278","0.33468",1,"0.22623","0.33283",0,0,0,9,"0.21538","0.33399","0.37692",1,1,"0.22346","0.35321","0.37734",1,1,0,0,0,"3.76918",1,"3.77345",1,0,1,"0.10437","0.10091","0.08648","0.02416",1,"73.55913",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.04476","-0.93745",13,""
0,"DemoMedia0",27,"0.45000",30904500000,"0.20553","0.33314","0.37000","0.35000",3,1,"0.20385","0.33090",1,"0.19089","0.33228",0,0,0,9,"0.18124","0.33716","0.38071",1,1,"0.22317","0.33335","0.38658",1,1,0,0,0,"3.80708",1,"3.86578",1,0,1,"0.10051","0.09158","0.07653","0.02061",1,"66.98890",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.01930","-2.94477",13,""
0,"DemoMedia0",28,"0.46667",30904666667,"0.24884","0.32916","0.38667","0.35000",3,0,"0.25148","0.33158",1,"0.26384","0.31263",0,0,0,9,"0.23235","0.34021","0.38667",1,1,"0.25856","0.33723","0.37294",1,1,0,0,0,"3.86668",1,"3.72936",1,0,1,"0.09006","0.11180","0.08431","0.03237",1,"70.94060",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.04764","0.01432",14,""
0,"DemoMedia0",29,"0.48333",30904833333,"0.25925","0.49948","0.40333","0.35000",3,1,"0.24996","0.49836",1,"0.26053","0.49250",0,0,0,9,"0.22310","0.49351","0.37356",1,1,"0.27054","0.49684","0.37580",1,1,0,0,0,"3.73561",1,"3.75801",1,0,1,"0.10063","0.09768","0.08632","0.02158",1,"75.27671",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.16679","1.57990",14,""
0,"DemoMedia0",30,"0.50000",3.0905e+10,"0.23278","0.41478","0.42000","0.35000",3,1,"0.23547","0.41397",1,"0.21126","0.41209",0,0,0,9,"0.23849","0.39797","0.37039",1,1,"0.26004","0.41990","0.37957",1,1,0,0,0,"3.70392",1,"3.79570",1,0,1,"0.10198","0.08444","0.08791","0.01762",1,"73.74222",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.08563","-1.74084",15,""
0,"DemoMedia0",31,"0.51667",30905166667,"0.16069","0.33564","0.43667","0.35000",3,1,"0.16380","0.34370",1,"0.15883","0.33783",0,0,0,9,"0.14413","0.34939","0.37992",1,1,"0.17788","0.33165","0.38598",1,1,0,0,0,"3.79917",1,"3.85976",1,0,1,"0.07145","0.10634","0.08396","0.02576",1,"75.83871",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.10037","-2.36608",15,""
0,"DemoMedia0",32,"0.53333",30905333333,"0.19626","0.35789","0.45333","0.35000",3,1,"0.20514","0.36552",1,"0.20244","0.35884",0,0,0,9,"0.20462","0.37388","0.38508",1,1,"0.20402","0.37092","0.38678",1,1,0,0,0,"3.85083",1,"3.86776",1,0,1,"0.10651","0.10145","0.08139","0.02741",1,"74.88496",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.04675","0.48560",16,""
0,"DemoMedia0",33,"0.55000",30905500000,"0.20448","0.47264","0.47000","0.35000",3,1,"0.20908","0.47054",1,"0.21500","0.46820",0,0,0,9,"0.17181","0.48124","0.38138",1,1,"0.21835","0.47851","0.38764",1,1,0,0,0,"3.81377",1,"3.87638",1,0,1,"0.10469","0.08979","0.06774","0.02167",1,"72.22775",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.10510","1.53331",16,""
0,"DemoMedia0",34,"0.56667",30905666667,"0.22361","0.34384","0.48667","0.35000",3,1,"0.22098","0.33382",1,"0.21544","0.33216",0,0,0,9,"0.19471","0.34213","0.38016",1,1,"0.23713","0.32356","0.37954",1,1,0,0,0,"3.80160",1,"3.79539",1,0,1,"0.10993","0.08224","0.07707","0.02508",1,"76.07485",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.13724","-1.48397",17,""
0,"DemoMedia0",35,"0.58333",30905833333,"0.20232","0.42278","0.50333","0.35000",4,1,"0.20605","0.42213",1,"0.18990","0.42420",0,0,0,9,"0.18257","0.41992","0.38014",1,1,"0.20789","0.41018","0.37608",1,1,0,0,0,"3.80141",1,"3.76082",1,0,1,"0.08629","0.09662","0.08517","0.02154",1,"67.09143",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.08956","1.73832",17,""
0,"DemoMedia0",36,"0.60000",3.0906e+10,"0.21125","0.37274","0.52000","0.35000",4,1,"0.21092","0.36809",1,"0.22507","0.36414",0,0,0,9,"0.18732","0.36425","0.37788",1,1,"0.22707","0.37057","0.38719",1,1,0,0,0,"3.77875",1,"3.87192",1,0,1,"0.08476","0.10046","0.07461","0.02288",1,"71.33664",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.05425","-1.48101",18,""
0,"DemoMedia0",37,"0.61667",30906166667,"0.16567","0.37587","0.53667","0.35000",4,1,"0.15920","0.37773",1,"0.13998","0.36350",0,0,0,9,"0.14114","0.37167","0.37892",1,1,"0.18466","0.37263","0.38588",1,1,0,0,0,"3.78922",1,"3.85880",1,0,1,"0.08239","0.08880","0.08689","0.01282",1,"74.38160",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.05261","2.95741",18,""
0,"DemoMedia0",38,"0.63333",30906333333,"0.13071","0.41404","0.55333","0.35000",4,1,"0.14491","0.42696",1,"0.14757","0.42684",0,0,0,9,"0.15545","0.40665","0.38716",1,1,"0.14515","0.43397","0.37830",1,1,0,0,0,"3.87159",1,"3.78299",1,0,1,"0.10278","0.09302","0.07391","0.01554",1,"69.53626",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.05126","1.85334",19,""
0,"DemoMedia0",39,"0.65000",30906500000,"0.31583","0.36279","0.57000","0.35000",4,1,"0.31224","0.36085",1,"0.31848","0.35397",0,0,0,9,"0.29868","0.36971","0.39160",1,1,"0.33274","0.36907","0.38069",1,1,0,0,0,"3.91603",1,"3.80695",1,0,1,"0.11367","0.08943","0.06757","0.03100",1,"71.14010",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.17992","-0.37622",19,""
0,"DemoMedia0",40,"0.66667",30906666667,"0.19430","0.35321","0.58667","0.35000",4,1,"0.18919","0.35867",1,"0.17858","0.37404",0,0,0,9,"0.17857","0.35204","0.37762",1,1,"0.20442","0.35555","0.38040",1,1,0,0,0,"3.77616",1,"3.80397",1,0,1,"0.10541","0.10543","0.07613","0.00669",1,"70.36245",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.12307","-3.12386",20,""
0,"DemoMedia0",41,"0.68333",30906833333,"0.23591","0.36670","0.60333","0.35000",4,0,"0.24779","0.36567",0,"0.25006","0.35540",0,0,0,9,"0.23695","0.37532","0.37445",1,1,"0.26800","0.36287","0.37744",1,1,0,0,0,"3.74454",1,"3.77444",1,0,1,"0.10272","0.10847","0.08286","0.02198",1,"70.37892",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.05901","0.11889",20,""
0,"DemoMedia0",42,"0.70000",3.0907e+10,"0.19219","0.39474","0.62000","0.35000",4,1,"0.20003","0.37831",1,"0.20897","0.37276",0,0,0,9,"0.18841","0.40341","0.38905",1,1,"0.22537","0.37948","0.37476",1,1,0,0,0,"3.89050",1,"3.74761",1,0,1,"0.10927","0.10638","0.07569","0.01749",1,"72.63645",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.04940","2.88291",21,""
