"MEDIA_ID","MEDIA_NAME","CNT","TIME(2026/02/20 00:53:57.275)","TIMETICK(f=10000000)","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME",""
0,"DemoMedia0",0,"0.00000",3.07e+10,"0.28226","0.45628","0.00000","0.00000",1,1,"0.28411","0.46044",1,"0.27782","0.47765",0,0,0,7,"0.26594","0.45974","0.38717",1,1,"0.30582","0.43240","0.37964",1,1,0,0,0,"3.87171",1,"3.79641",1,0,1,"0.10738","0.07436","0.08433","0.02709",1,"71.80077",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.00000","0.00000",0,""
0,"DemoMedia0",1,"0.01667",30700166667,"0.36430","0.35857","0.00000","0.01667",1,1,"0.34981","0.35943",1,"0.35508","0.36377",0,0,0,7,"0.33583","0.35091","0.37901",1,1,"0.35721","0.36396","0.37626",1,1,0,0,0,"3.79008",1,"3.76264",1,0,1,"0.09475","0.11809","0.07910","0.01625",1,"71.31738",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.12050","-0.99412",0,""
0,"DemoMedia0",2,"0.03333",30700333333,"0.50843","0.48081","0.00000","0.03333",1,1,"0.51509","0.48033",1,"0.52506","0.49299",0,0,0,7,"0.50623","0.50531","0.37992",1,1,"0.51279","0.48359","0.38046",1,1,0,0,0,"3.79922",1,"3.80463",1,0,1,"0.09683","0.11643","0.08563","0.02638",1,"72.71309",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.20478","0.63156",1,""
0,"DemoMedia0",3,"0.05000",30700500000,"0.34648","0.53287","0.00000","0.05000",1,1,"0.34687","0.53503",1,"0.36832","0.54437",0,0,0,7,"0.33646","0.54573","0.37692",1,1,"0.37619","0.53399","0.38646",1,1,0,0,0,"3.76925",1,"3.86456",1,0,1,"0.12597","0.11213","0.07883","0.01614",1,"70.14382",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.17689","2.82721",1,""
0,"DemoMedia0",4,"0.06667",30700666667,"0.48640","0.41103","0.00000","0.06667",1,1,"0.49041","0.41083",1,"0.48487","0.41956",0,0,0,7,"0.48085","0.40412","0.38587",1,1,"0.52242","0.41358","0.38274",1,1,0,0,0,"3.85869",1,"3.82736",1,0,1,"0.09933","0.11219","0.08263","0.03115",1,"75.02361",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.18982","-0.71329",2,""
0,"DemoMedia0",5,"0.08333",30700833333,"0.62911","0.41721","0.00333","0.08333",1,1,"0.64209","0.42057",1,"0.64901","0.42280",0,0,0,7,"0.61981","0.40758","0.38233",1,1,"0.65132","0.42048","0.37586",1,1,0,0,0,"3.82328",1,"3.75864",1,0,1,"0.09269","0.09895","0.07784","0.01585",1,"71.20573",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 0","0.15199","0.06417",2,""
0,"DemoMedia0",6,"0.10000",3.0701e+10,"0.48388","0.77674","0.02000","0.10000",1,1,"0.48829","0.77606",1,"0.48569","0.75953",0,0,0,7,"0.46676","0.75279","0.38606",1,1,"0.50530","0.78491","0.38350",1,1,0,0,0,"3.86060",1,"3.83501",1,0,1,"0.10612","0.10315","0.07108","0.01820",1,"74.46003",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 1","0.38733","1.97912",3,""
0,"DemoMedia0",7,"0.11667",30701166667,"0.15331","0.45225","0.03667","0.11667",1,1,"0.15980","0.47301",1,"0.15594","0.46550",0,0,0,7,"0.15696","0.45589","0.37479",1,1,"0.18782","0.46319","0.39196",1,1,0,0,0,"3.74789",1,"3.91956",1,0,1,"0.10171","0.10001","0.07879","0.02171",1,"70.28900",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 2","0.44693","-2.39644",3,""
0,"DemoMedia0",8,"0.13333",30701333333,"0.56117","0.28928","0.05333","0.13333",1,0,"0.55301","0.28929",1,"0.56860","0.30106",0,0,0,7,"0.54392","0.28167","0.38580",1,1,"0.57812","0.27986","0.39324",1,1,0,0,0,"3.85803",1,"3.93242",1,0,1,"0.08153","0.10462","0.07667","0.02122",1,"71.73611",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.43401","-0.43708",4,""
0,"DemoMedia0",9,"0.15000",30701500000,"0.43145","0.65249","0.07000","0.15000",1,1,"0.42837","0.65158",1,"0.43117","0.65073",0,0,0,7,"0.42504","0.65635","0.38745",1,1,"0.43906","0.62817","0.38295",1,1,0,0,0,"3.87454",1,"3.82953",1,0,1,"0.08923","0.09885","0.07812","0.01912",1,"72.35622",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 1","0.38313","1.90215",4,""
