"MEDIA_ID","MEDIA_NAME","CNT","TIME(2026/02/20 00:53:57.275)","TIMETICK(f=10000000)","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME",""
"0","DemoMedia0","0","0.25000","31102500000","0.29976","0.41584","0.25000","0.31667","1","1","0.29976","0.41584","1","","","","","","11","","","","","1","","","","","1","","","","3.41309","1","3.39935","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","7",""
"0","DemoMedia0","1","1.51667","31115166700","0.20644","0.34762","1.51667","0.33333","2","1","0.20644","0.34762","1","","","","","","11","","","","","1","","","","","1","","","","3.45381","1","3.46257","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","45",""
"0","DemoMedia0","2","1.60000","3.1116e+10","0.22032","0.34948","1.60000","0.45000","3","1","0.22032","0.34948","1","","","","","","11","","","","","1","","","","","1","","","","3.45972","1","3.47911","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","48",""
"0","DemoMedia0","3","1.78333","31117833300","0.22583","0.34454","1.78333","0.35000","4","1","0.22583","0.34454","1","","","","","","11","","","","","1","","","","","1","","","","3.45131","1","3.47639","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","53",""
"0","DemoMedia0","4","2.18333","31121833300","0.40260","0.50799","2.18333","0.53333","5","1","0.40260","0.50799","1","","","","","","11","","","","","1","","","","","1","","","","3.45679","1","3.45895","1","","","","","","","","","","","","","","","","","","","","","","","0","0","65",""
"0","DemoMedia0","5","2.40000","3.1124e+10","0.47112","0.53653","2.40000","0.53333","6","1","0.47112","0.53653","1","","","","","","11","","","","","1","","","","","1","","","","3.46419","1","3.47135","1","","","","","","","","","","","","","","","","","","","","","","","0","0","72",""
"0","DemoMedia0","6","2.41667","31124166700","0.45869","0.53517","2.41667","0.36667","7","1","0.45869","0.53517","1","","","","","","11","","","","","1","","","","","1","","","","3.46303","1","3.46980","1","","","","","","","","","","","","","","","","","","","","","","","0","0","72",""
"0","DemoMedia0","7","2.65000","31126500000","0.46237","0.57825","2.65000","0.33333","8","1","0.46237","0.57825","1","","","","","","11","","","","","1","","","","","1","","","","3.44665","1","3.47256","1","","","","","","","","","","","","","","","","","","","","","","","0","0","79",""
"0","DemoMedia0","8","2.71667","31127166700","0.47964","0.53135","2.71667","0.33333","9","1","0.47964","0.53135","1","","","","","","11","","","","","1","","","","","1","","","","3.47341","1","3.46596","1","","","","","","","","","","","","","","","","","","","","","","","0","0","81",""
"0","DemoMedia0","9","3.00000","3.113e+10","0.49470","0.52764","3.00000","0.28333","10","1","0.49470","0.52764","1","","","","","","11","","","","","1","","","","","1","","","","3.48295","1","3.45293","1","","","","","","","","","","","","","","","","","","","","","","","0","0","90",""
"0","DemoMedia0","10","3.10000","3.1131e+10","0.49498","0.47475","3.10000","0.26667","11","1","0.49498","0.47475","1","","","","","","11","","","","","1","","","","","1","","","","3.45432","1","3.45885","1","","","","","","","","","","","","","","","","","","","","","","","0","0","93",""
"0","DemoMedia0","11","4.20000","3.1142e+10","0.51511","0.53140","4.20000","0.20000","12","1","0.51511","0.53140","1","","","","","","11","","","","","1","","","","","1","","","","3.42889","1","3.44426","1","","","","","","","","","","","","","","","","","","","","","","","0","0","126",""
"0","DemoMedia0","12","4.33333","31143333300","0.52787","0.50778","4.33333","0.53333","13","1","0.52787","0.50778","1","","","","","","11","","","","","1","","","","","1","","","","3.42964","1","3.41651","1","","","","","","","","","","","","","","","","","","","","","","","0","0","129",""
"0","DemoMedia0","13","4.70000","3.1147e+10","0.55719","0.52956","4.70000","0.43333","14","1","0.55719","0.52956","1","","","","","","11","","","","","1","","","","","1","","","","3.40867","1","3.39725","1","","","","","","","","","","","","","","","","","","","","","","","0","0","141",""
"0","DemoMedia0","14","5.06667","31150666700","0.49140","0.50775","5.06667","0.30000","15","1","0.49140","0.50775","1","","","","","","11","","","","","1","","","","","1","","","","3.39665","1","3.37653","1","","","","","","","","","","","","","","","","","","","","","","","0","0","152",""
"0","DemoMedia0","15","5.55000","31155500000","0.45393","0.58482","5.55000","0.40000","16","1","0.45393","0.58482","1","","","","","","11","","","","","1","","","","","1","","","","3.38854","1","3.37306","1","","","","","","","","","","","","","","","","","","","","","","","0","0","166",""
"0","DemoMedia0","16","5.90000","3.1159e+10","0.47818","0.56266","5.90000","0.33333","17","1","0.47818","0.56266","1","","","","","","11","","","","","1","","","","","1","","","","3.36856","1","3.36002","1","","","","","","","","","","","","","","","","","","","","","","","0","0","177",""
"0","DemoMedia0","17","5.93333","31159333300","0.51742","0.56343","5.93333","0.45000","18","1","0.51742","0.56343","1","","","","","","11","","","","","1","","","","","1","","","","3.35333","1","3.35752","1","","","","","","","","","","","","","","","","","","","","","","","0","0","177",""
"0","DemoMedia0","18","6.00000","3.116e+10","0.54432","0.53974","6.00000","0.28333","19","1","0.54432","0.53974","1","","","","","","11","","","","","1","","","","","1","","","","3.37052","1","3.35451","1","","","","","","","","","","","","","","","","","","","","","","","0","0","180",""
"0","DemoMedia0","19","6.01667","31160166700","0.51266","0.53387","6.01667","0.50000","20","1","0.51266","0.53387","1","","","","","","11","","","","","1","","","","","1","","","","3.34805","1","3.35090","1","","","","","","","","","","","","","","","","","","","","","","","0","0","180",""
"0","DemoMedia0","20","6.11667","31161166700","0.51088","0.51502","6.11667","0.43333","21","1","0.51088","0.51502","1","","","","","","11","","","","","1","","","","","1","","","","3.34073","1","3.34636","1","","","","","","","","","","","","","","","","","","","","","","","0","0","183",""
"0","DemoMedia0","21","6.45000","31164500000","0.41877","0.46025","6.45000","0.23333","22","1","0.41877","0.46025","1","","","","","","11","","","","","1","","","","","1","","","","3.35504","1","3.33697","1","","","","","","","","","","","","","","","","","","","","","","","0","0","193",""
"0","DemoMedia0","22","6.80000","3.1168e+10","0.44534","0.53957","6.80000","0.41667","23","1","0.44534","0.53957","1","","","","","","11","","","","","1","","","","","1","","","","3.33768","1","3.32919","1","","","","","","","","","","","","","","","","","","","","","","","0","0","204",""
"0","DemoMedia0","23","6.88333","31168833300","0.43086","0.52949","6.88333","0.46667","24","1","0.43086","0.52949","1","","","","","","11","","","","","1","","","","","1","","","","3.34082","1","3.33148","1","","","","","","","","","","","","","","","","","","","","","","","0","0","206",""
"0","DemoMedia0","24","9.18333","31191833300","0.51711","0.48545","9.18333","0.50000","25","1","0.51711","0.48545","1","","","","","","11","","","","","1","","","","","1","","","","3.36329","1","3.38144","1","","","","","","","","","","","","","","","","","","","","","","","0","0","275",""
