"MEDIA_ID","MEDIA_NAME","CNT","TIME(2026/02/20 00:53:57.275)","TIMETICK(f=10000000)","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME",""
"0","DemoMedia0","0","0.75000","30707500000","0.19463","0.33113","0.75000","0.16667","1","1","0.19463","0.33113","1","","","","","","7","","","","","1","","","","","1","","","","3.85886","1","3.87081","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","22",""
"0","DemoMedia0","1","1.00000","3.071e+10","0.18696","0.33437","1.00000","0.38333","2","1","0.18696","0.33437","1","","","","","","7","","","","","1","","","","","1","","","","3.86694","1","3.86614","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","30",""
"0","DemoMedia0","2","1.36667","30713666700","0.18988","0.34384","1.36667","0.48333","3","1","0.18988","0.34384","1","","","","","","7","","","","","1","","","","","1","","","","3.88383","1","3.86839","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","41",""
"0","DemoMedia0","3","1.96667","30719666700","0.35838","0.42055","1.96667","0.50000","4","1","0.35838","0.42055","1","","","","","","7","","","","","1","","","","","1","","","","3.89116","1","3.88677","1","","","","","","","","","","","","","","","","","","","","","","","0","0","59",""
"0","DemoMedia0","4","2.08333","30720833300","0.42066","0.45270","2.08333","0.40000","5","1","0.42066","0.45270","1","","","","","","7","","","","","1","","","","","1","","","","3.89281","1","3.88182","1","","","","","","","","","","","","","","","","","","","","","","","0","0","62",""
"0","DemoMedia0","5","2.45000","30724500000","0.44633","0.52448","2.45000","0.36667","6","1","0.44633","0.52448","1","","","","","","7","","","","","1","","","","","1","","","","3.87270","1","3.88066","1","","","","","","","","","","","","","","","","","","","","","","","0","0","73",""
"0","DemoMedia0","6","2.55000","30725500000","0.41191","0.46635","2.55000","0.16667","7","1","0.41191","0.46635","1","","","","","","7","","","","","1","","","","","1","","","","3.88784","1","3.90079","1","","","","","","","","","","","","","","","","","","","","","","","0","0","76",""
"0","DemoMedia0","7","2.93333","30729333300","0.46931","0.52403","2.93333","0.45000","8","1","0.46931","0.52403","1","","","","","","7","","","","","1","","","","","1","","","","3.88589","1","3.87969","1","","","","","","","","","","","","","","","","","","","","","","","0","0","87",""
"0","DemoMedia0","8","3.38333","30733833300","0.50476","0.56365","3.38333","0.38333","9","1","0.50476","0.56365","1","","","","","","7","","","","","1","","","","","1","","","","3.88108","1","3.87666","1","","","","","","","","","","","","","","","","","","","","","","","0","0","101",""
"0","DemoMedia0","9","4.45000","30744500000","0.39150","0.54963","4.45000","0.18333","10","1","0.39150","0.54963","1","","","","","","7","","","","","1","","","","","1","","","","3.84353","1","3.83872","1","","","","","","","","","","","","","","","","","","","","","","","0","0","133",""
