"MEDIA_ID","MEDIA_NAME","CNT","TIME(2026/02/20 00:53:57.275)","TIMETICK(f=10000000)","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME",""
0,"DemoMedia0",0,"0.00000",3.01e+10,"0.56619","0.82997","0.00000","0.00000",1,1,"0.57760","0.83749",1,"0.58518","0.82847",0,0,0,1,"0.56462","0.83087","0.38205",1,1,"0.59956","0.83491","0.38095",1,1,0,0,0,"3.82045",1,"3.80950",1,0,0,"0.11483","0.11455","0.07226","0.01683",0,"71.50457",0,0,0,0,0,0,0,0,0,0,0,1,1,"AOI 1","0.00000","0.00000",0,""
0,"DemoMedia0",1,"0.01667",30100166667,"0.35335","0.30758","0.00000","0.01667",1,1,"0.34993","0.29714",1,"0.34958","0.31079",0,0,0,1,"0.34346","0.30031","0.38632",1,0,"0.36900","0.27793","0.38601",1,1,0,0,0,"3.86320",0,"3.86008",1,0,0,"0.10488","0.09357","0.08084","0.00978",0,"73.64126",0,0,0,0,0,0,0,0,0,0,0,1,1,"AOI 2","0.58636","-1.96956",0,""
0,"DemoMedia0",2,"0.03333",30100333333,"0.22141","0.41378","0.00000","0.03333",1,1,"0.22773","0.41910",1,"0.21135","0.40800",0,0,0,1,"0.22657","0.42378","0.38065",1,1,"0.23443","0.40520","0.38420",1,1,0,0,0,"3.80651",1,"3.84197",1,0,0,"0.09316","0.11010","0.08128","0.02204",0,"73.36897",0,0,0,0,0,0,0,0,0,0,0,1,1,"AOI 2","0.17265","2.35716",1,""
0,"DemoMedia0",3,"0.05000",30100500000,"0.72540","0.42652","0.00000","0.05000",1,1,"0.72537","0.42464",1,"0.74230","0.42504",0,0,0,1,"0.70899","0.43955","0.38246",1,1,"0.74324","0.42025","0.39068",1,1,0,0,0,"3.82465",1,"3.90676",1,0,0,"0.11735","0.10826","0.08100","0.02357",0,"75.93069",0,0,0,0,0,0,0,0,0,0,0,1,1,"AOI 0","0.49767","0.01112",1,""
0,"DemoMedia0",4,"0.06667",30100666667,"0.37489","0.56879","0.00000","0.06667",1,1,"0.38239","0.57053",1,"0.38317","0.58173",0,0,0,1,"0.36872","0.57636","0.37947",1,1,"0.39590","0.57097","0.38682",1,1,0,0,0,"3.79474",1,"3.86815",1,0,0,"0.10849","0.09398","0.08555","0.02156",0,"71.08216",0,0,0,0,0,0,0,0,0,0,0,1,1,"","0.37272","2.73941",2,""
0,"DemoMedia0",5,"0.08333",30100833333,"0.38415","0.42212","0.00333","0.08333",1,0,"0.39686","0.41508",1,"0.40110","0.41179",0,0,0,1,"0.40830","0.40335","0.37851",1,1,"0.40510","0.40817","0.38526",1,1,0,0,0,"3.78513",1,"3.85259",1,0,0,"0.09245","0.10558","0.08652","0.02469",0,"73.38387",0,0,0,0,0,0,0,0,0,0,0,1,1,"","0.15612","-1.47796",2,""
0,"DemoMedia0",6,"0.10000",3.0101e+10,"0.31458","0.41711","0.02000","0.10000",1,1,"0.31143","0.41515",0,"0.30594","0.40422",0,0,0,1,"0.28837","0.41128","0.37729",1,1,"0.32998","0.42314","0.38804",1,1,0,0,0,"3.77292",1,"3.88043",1,0,0,"0.11132","0.09713","0.08584","0.01508",0,"75.33831",0,0,0,0,0,0,0,0,0,0,0,1,1,"AOI 2","0.08543","3.14080",3,""
0,"DemoMedia0",7,"0.11667",30101166667,"0.30710","0.74544","0.03667","0.11667",1,1,"0.31754","0.75044",1,"0.32335","0.75393",0,0,0,1,"0.31575","0.74235","0.39086",1,1,"0.34071","0.75253","0.38103",1,1,0,0,0,"3.90864",1,"3.81027",1,0,0,"0.09506","0.09674","0.07865","0.01767",0,"69.94965",0,0,0,0,0,0,0,0,0,0,0,1,1,"","0.33534","1.55257",3,""
0,"DemoMedia0",8,"0.13333",30101333333,"0.31715","0.64121","0.05333","0.13333",1,1,"0.30680","0.64660",1,"0.30180","0.64681",0,0,0,1,"0.30256","0.64388","0.39340",1,1,"0.32506","0.63722","0.37749",1,1,0,0,0,"3.93400",1,"3.77494",1,0,0,"0.10898","0.09948","0.08365","0.02324",0,"73.53854",0,0,0,0,0,0,0,0,0,0,0,1,1,"","0.10439","-1.67388",4,""
0,"DemoMedia0",9,"0.15000",30101500000,"0.44874","0.40750","0.07000","0.15000",1,0,"0.44772","0.40421",1,"0.44253","0.39687",0,0,0,1,"0.43667","0.39720","0.38352",1,1,"0.45489","0.41626","0.38207",1,1,0,0,0,"3.83518",1,"3.82070",1,0,0,"0.11774","0.10508","0.08283","0.01655",0,"73.45118",0,0,0,0,0,0,0,0,0,0,0,1,1,"","0.28038","-1.04416",4,""
