"MEDIA_ID","MEDIA_NAME","CNT","TIME(2026/02/20 00:53:57.275)","TIMETICK(f=10000000)","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME",""
0,"DemoMedia0",0,"0.00000",3.11e+10,"0.54785","0.36387","0.00000","0.00000",1,1,"0.56801","0.35966",1,"0.56885","0.36181",0,0,0,11,"0.54430","0.34524","0.33402",1,1,"0.59628","0.35106","0.33692",1,1,0,0,0,"3.34016",1,"3.36918",1,0,1,"0.09196","0.10739","0.08876","0.01952",1,"70.50906",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.00000","0.00000",0,""
0,"DemoMedia0",1,"0.01667",31100166667,"0.60909","0.47391","0.00000","0.01667",1,1,"0.61554","0.47546",1,"0.61421","0.47404",0,0,0,11,"0.57870","0.48287","0.33990",1,1,"0.62094","0.47779","0.34099",1,1,0,0,0,"3.39896",1,"3.40988",1,0,1,"0.09910","0.10256","0.07497","0.01462",1,"70.58585",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.12518","1.18131",0,""
0,"DemoMedia0",2,"0.03333",31100333333,"0.26259","0.50688","0.00000","0.03333",1,1,"0.25088","0.51200",1,"0.23901","0.51018",0,0,0,11,"0.24023","0.50316","0.34389",1,1,"0.26765","0.50225","0.33969",1,1,0,0,0,"3.43895",1,"3.39689",1,0,1,"0.10849","0.10347","0.09103","0.01904",1,"72.70964",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.36648","3.04172",1,""
0,"DemoMedia0",3,"0.05000",31100500000,"0.46560","0.38231","0.00000","0.05000",1,1,"0.45941","0.39452",1,"0.46220","0.38838",0,0,0,11,"0.44086","0.38576","0.34784",1,1,"0.47798","0.41111","0.34533",1,1,0,0,0,"3.47837",1,"3.45326",1,0,1,"0.09156","0.10712","0.08426","0.02294",1,"72.58361",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.23934","-0.51308",1,""
0,"DemoMedia0",4,"0.06667",31100666667,"0.45926","0.69639","0.00000","0.06667",1,0,"0.44820","0.70221",1,"0.44764","0.70420",0,0,0,11,"0.44027","0.70621","0.33626",1,1,"0.47049","0.71428","0.33911",1,1,0,0,0,"3.36258",1,"3.39109",1,0,1,"0.11478","0.08714","0.07687","0.02091",1,"72.22885",1,0,0,0,0,0,0,0,0,0,1,1,1,"AOI 1","0.30789","1.60721",2,""
0,"DemoMedia0",5,"0.08333",31100833333,"0.55286","0.52478","0.00333","0.08333",1,1,"0.55267","0.52048",1,"0.54957","0.51135",0,0,0,11,"0.51989","0.52741","0.34247",1,1,"0.55403","0.52118","0.34588",1,1,0,0,0,"3.42466",1,"3.45876",1,0,1,"0.08191","0.09639","0.07745","0.01140",1,"72.15765",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.20962","-1.04904",2,""
0,"DemoMedia0",6,"0.10000",3.1101e+10,"0.27578","0.96129","0.02000","0.10000",1,0,"0.27661","0.96070",1,"0.27126","0.96818",0,0,0,11,"0.26048","0.96089","0.33951",1,1,"0.28517","0.97522","0.33589",1,1,0,0,0,"3.39505",1,"3.35895",1,0,1,"0.08435","0.09571","0.08413","0.02249",1,"73.07527",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.51962","2.13090",3,""
0,"DemoMedia0",7,"0.11667",31101166667,"0.52178","0.89546","0.03667","0.11667",1,1,"0.53331","0.90177",1,"0.53946","0.90593",0,0,0,11,"0.52386","0.88804","0.34381",1,1,"0.53805","0.88842","0.34879",1,1,0,0,0,"3.43814",1,"3.48795",1,0,1,"0.11620","0.11666","0.08225","0.03091",1,"70.64614",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.26338","-0.22567",3,""
0,"DemoMedia0",8,"0.13333",31101333333,"0.28869","0.49310","0.05333","0.13333",1,1,"0.28967","0.48578",1,"0.29826","0.49041",0,0,0,11,"0.26602","0.48320","0.34317",1,1,"0.28755","0.47158","0.33761",1,1,0,0,0,"3.43169",1,"3.37615",1,0,1,"0.09793","0.11258","0.07369","0.01697",1,"73.87516",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.48209","-2.10063",4,""
0,"DemoMedia0",9,"0.15000",31101500000,"0.56400","0.37844","0.07000","0.15000",1,1,"0.56101","0.37922",1,"0.57462","0.35620",0,0,0,11,"0.54481","0.38490","0.33869",1,1,"0.57269","0.36912","0.34593",1,1,0,0,0,"3.38686",1,"3.45931",1,0,1,"0.08309","0.09668","0.08558","0.01920",1,"77.30766",1,0,0,0,0,0,0,0,0,0,1,1,1,"","0.29151","-0.37421",4,""
