"MEDIA_ID","MEDIA_NAME","CNT","TIME(2026/02/20 00:53:57.275)","TIMETICK(f=10000000)","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME",""
"0","DemoMedia0","0","0.00000","3.09e+10","0.47195","0.52251","0.00000","0.30000","1","1","0.47195","0.52251","1","","","","","","9","","","","","1","","","","","1","","","","3.80205","1","3.81356","1","","","","","","","","","","","","","","","","","","","","","","","0","0","0",""
"0","DemoMedia0","1","0.90000","3.0909e+10","0.18408","0.40502","0.90000","0.18333","2","1","0.18408","0.40502","1","","","","","","9","","","","","1","","","","","1","","","","3.86949","1","3.80911","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","27",""
"0","DemoMedia0","2","1.00000","3.091e+10","0.18576","0.41793","1.00000","0.15000","3","1","0.18576","0.41793","1","","","","","","9","","","","","1","","","","","1","","","","3.87111","1","3.84855","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","30",""
"0","DemoMedia0","3","1.16667","30911666700","0.20942","0.39340","1.16667","0.30000","4","1","0.20942","0.39340","1","","","","","","9","","","","","1","","","","","1","","","","3.83219","1","3.86533","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","35",""
"0","DemoMedia0","4","1.38333","30913833300","0.21149","0.37626","1.38333","0.43333","5","1","0.21149","0.37626","1","","","","","","9","","","","","1","","","","","1","","","","3.84657","1","3.84857","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","41",""
"0","DemoMedia0","5","1.50000","3.0915e+10","0.20568","0.37295","1.50000","0.40000","6","1","0.20568","0.37295","1","","","","","","9","","","","","1","","","","","1","","","","3.84852","1","3.84392","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","45",""
"0","DemoMedia0","6","1.60000","3.0916e+10","0.20613","0.39018","1.60000","0.20000","7","1","0.20613","0.39018","1","","","","","","9","","","","","1","","","","","1","","","","3.84689","1","3.83940","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","48",""
"0","DemoMedia0","7","1.68333","30916833300","0.19950","0.38849","1.68333","0.41667","8","1","0.19950","0.38849","1","","","","","","9","","","","","1","","","","","1","","","","3.85796","1","3.85402","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","50",""
"0","DemoMedia0","8","1.71667","30917166700","0.19642","0.38927","1.71667","0.40000","9","1","0.19642","0.38927","1","","","","","","9","","","","","1","","","","","1","","","","3.85663","1","3.86144","1","","","","","","","","","","","","","","","","","","","","","","AOI 2","0","0","51",""
"0","DemoMedia0","9","2.51667","30925166700","0.51443","0.60847","2.51667","0.28333","10","1","0.51443","0.60847","1","","","","","","9","","","","","1","","","","","1","","","","3.86619","1","3.84951","1","","","","","","","","","","","","","","","","","","","","","","","0","0","75",""
"0","DemoMedia0","10","3.20000","3.0932e+10","0.49329","0.63516","3.20000","0.35000","11","1","0.49329","0.63516","1","","","","","","9","","","","","1","","","","","1","","","","3.85188","1","3.84989","1","","","","","","","","","","","","","","","","","","","","","","AOI 1","0","0","96",""
"0","DemoMedia0","11","3.41667","30934166700","0.49656","0.59688","3.41667","0.30000","12","1","0.49656","0.59688","1","","","","","","9","","","","","1","","","","","1","","","","3.83991","1","3.83543","1","","","","","","","","","","","","","","","","","","","","","","","0","0","102",""
"0","DemoMedia0","12","3.53333","30935333300","0.44581","0.55188","3.53333","0.40000","13","1","0.44581","0.55188","1","","","","","","9","","","","","1","","","","","1","","","","3.84235","1","3.85354","1","","","","","","","","","","","","","","","","","","","","","","","0","0","105",""
"0","DemoMedia0","13","4.15000","30941500000","0.50988","0.62787","4.15000","0.20000","14","1","0.50988","0.62787","1","","","","","","9","","","","","1","","","","","1","","","","3.83055","1","3.83826","1","","","","","","","","","","","","","","","","","","","","","","AOI 1","0","0","124",""
"0","DemoMedia0","14","4.25000","30942500000","0.48620","0.55815","4.25000","0.41667","15","1","0.48620","0.55815","1","","","","","","9","","","","","1","","","","","1","","","","3.82361","1","3.81912","1","","","","","","","","","","","","","","","","","","","","","","","0","0","127",""
"0","DemoMedia0","15","5.15000","30951500000","0.52489","0.50774","5.15000","0.55000","16","1","0.52489","0.50774","1","","","","","","9","","","","","1","","","","","1","","","","3.78249","1","3.78652","1","","","","","","","","","","","","","","","","","","","","","","","0","0","154",""
"0","DemoMedia0","16","5.40000","3.0954e+10","0.54194","0.52717","5.40000","0.36667","17","1","0.54194","0.52717","1","","","","","","9","","","","","1","","","","","1","","","","3.77389","1","3.76585","1","","","","","","","","","","","","","","","","","","","","","","","0","0","162",""
"0","DemoMedia0","17","5.50000","3.0955e+10","0.51162","0.50326","5.50000","0.43333","18","1","0.51162","0.50326","1","","","","","","9","","","","","1","","","","","1","","","","3.78057","1","3.78381","1","","","","","","","","","","","","","","","","","","","","","","","0","0","165",""
"0","DemoMedia0","18","7.00000","3.097e+10","0.47457","0.59203","7.00000","0.50000","19","1","0.47457","0.59203","1","","","","","","9","","","","","1","","","","","1","","","","3.74250","1","3.73521","1","","","","","","","","","","","","","","","","","","","","","","","0","0","210",""
"0","DemoMedia0","19","7.38333","30973833300","0.44902","0.57441","7.38333","0.33333","20","1","0.44902","0.57441","1","","","","","","9","","","","","1","","","","","1","","","","3.76374","1","3.73443","1","","","","","","","","","","","","","","","","","","","","","","","0","0","221",""
"0","DemoMedia0","20","7.66667","30976666700","0.51696","0.54172","7.66667","0.43333","21","1","0.51696","0.54172","1","","","","","","9","","","","","1","","","","","1","","","","3.72897","1","3.72785","1","","","","","","","","","","","","","","","","","","","","","","","0","0","230",""
"0","DemoMedia0","21","7.70000","3.0977e+10","0.50884","0.53306","7.70000","0.38333","22","1","0.50884","0.53306","1","","","","","","9","","","","","1","","","","","1","","","","3.72906","1","3.72211","1","","","","","","","","","","","","","","","","","","","","","","","0","0","231",""
"0","DemoMedia0","22","8.16667","30981666700","0.44526","0.58115","8.16667","0.38333","23","1","0.44526","0.58115","1","","","","","","9","","","","","1","","","","","1","","","","3.75606","1","3.74573","1","","","","","","","","","","","","","","","","","","","","","","","0","0","245",""
"0","DemoMedia0","23","8.20000","3.0982e+10","0.44462","0.60307","8.20000","0.43333","24","1","0.44462","0.60307","1","","","","","","9","","","","","1","","","","","1","","","","3.74912","1","3.74549","1","","","","","","","","","","","","","","","","","","","","","","","0","0","245",""
